,AR ID,Date,Landfall?
116,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2000050100_2001043023/lpt_system_mask_AR.lptid00243.1000.nc,2001-04-06T01:00:00,True
117,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2005050100_2006043023/lpt_system_mask_AR.lptid00276.1000.nc,2006-03-23T20:00:00,True
118,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2006050100_2007043023/lpt_system_mask_AR.lptid00268.1000.nc,2007-04-21T10:00:00,True
119,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2006050100_2007043023/lpt_system_mask_AR.lptid00268.2000.nc,2007-04-21T10:00:00,True
120,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00234.1000.nc,2008-03-17T06:00:00,True
121,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2013050100_2014043023/lpt_system_mask_AR.lptid00154.2000.nc,2013-12-02T21:00:00,True
122,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2016050100_2017043023/lpt_system_mask_AR.lptid00300.1000.nc,2017-04-17T14:00:00,True
123,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2021050100_2022043023/lpt_system_mask_AR.lptid00136.1000.nc,2021-10-19T22:00:00,True
124,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00039.1000.nc,1998-07-05T12:00:00,True
125,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00039.4000.nc,1998-07-05T12:00:00,True
126,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00039.7000.nc,1998-07-05T12:00:00,True
127,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00265.2000.nc,1999-04-20T03:00:00,True
128,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00265.3000.nc,1999-04-20T03:00:00,True
129,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2005050100_2006043023/lpt_system_mask_AR.lptid00001.1000.nc,2005-06-08T05:00:00,True
130,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2005050100_2006043023/lpt_system_mask_AR.lptid00001.2400.nc,2005-06-08T05:00:00,True
131,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2005050100_2006043023/lpt_system_mask_AR.lptid00279.1000.nc,2006-04-02T16:00:00,True
132,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2007050100_2008043023/lpt_system_mask_AR.lptid00078.1000.nc,2007-08-30T10:00:00,True
133,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2008050100_2009043023/lpt_system_mask_AR.lptid00273.3000.nc,2009-04-30T21:00:00,True
134,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2008050100_2009043023/lpt_system_mask_AR.lptid00273.4000.nc,2009-04-30T21:00:00,True
135,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2010050100_2011043023/lpt_system_mask_AR.lptid00004.1600.nc,2010-06-06T08:00:00,True
136,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2010050100_2011043023/lpt_system_mask_AR.lptid00004.2200.nc,2010-06-06T08:00:00,True
137,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2012050100_2013043023/lpt_system_mask_AR.lptid00066.1000.nc,2012-08-16T13:00:00,True
138,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2012050100_2013043023/lpt_system_mask_AR.lptid00177.1000.nc,2012-12-16T15:00:00,True
139,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2013050100_2014043023/lpt_system_mask_AR.lptid00072.1000.nc,2013-08-24T15:00:00,True
140,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/2019050100_2020043023/lpt_system_mask_AR.lptid00262.1000.nc,2020-03-10T01:00:00,True
